run_id,mode,prompt_id,run_index,warmup,gamma,max_gen_len,prompt_tokens,target_url,target_service_model,target_input_device,target_device_map,target_requested_device_map,target_output_device,local_target_model,local_target_device,drafter_model,drafter_device,response_format,response_dtype,cloud_generate_use_cache,network_simulated,sim_rtt_ms,sim_uplink_mbps,sim_downlink_mbps,target_generate_steps,generated_tokens,throughput_tokens_s,generation_total_ns,generation_total_ms,target_cloud_generate_ns,target_cloud_generate_ms,target_downlink_ns,target_downlink_ms,target_http_total_ns,target_http_total_ms,target_model_forward_ns,target_model_forward_ms,target_request_encode_ns,target_request_encode_ms,target_response_decode_ns,target_response_decode_ms,target_response_wait_ns,target_response_wait_ms,target_server_encode_ns,target_server_encode_ms,target_upload_ns,target_upload_ms,drafts_accepted,drafts_speculated,acceptance_rate,server_accept_mode,drafter_generate_ns,drafter_generate_ms,target_cloud_verify_ns,target_cloud_verify_ms
e0e5e43e-123f-4122-99f4-c175490bd954,cloud_target_generate,1,1,False,4,64,18,http://127.0.0.1:8000,/home/chajiahao/data/hf_models/Qwen3-14B,cuda:0,"{'model.embed_tokens': '0', 'model.layers.0': '0', 'model.layers.1': '0', 'model.layers.2': '1', 'model.layers.3': '1', 'model.layers.4': '1', 'model.layers.5': '1', 'model.layers.6': '1', 'model.layers.7': '1', 'model.layers.8': '1', 'model.layers.9': '2', 'model.layers.10': '2', 'model.layers.11': '2', 'model.layers.12': '2', 'model.layers.13': '2', 'model.layers.14': '2', 'model.layers.15': '2', 'model.layers.16': '3', 'model.layers.17': '3', 'model.layers.18': '3', 'model.layers.19': '3', 'model.layers.20': '3', 'model.layers.21': '3', 'model.layers.22': '3', 'model.layers.23': '4', 'model.layers.24': '4', 'model.layers.25': '4', 'model.layers.26': '4', 'model.layers.27': '4', 'model.layers.28': '4', 'model.layers.29': '4', 'model.layers.30': '5', 'model.layers.31': '5', 'model.layers.32': '5', 'model.layers.33': '5', 'model.layers.34': '5', 'model.layers.35': '5', 'model.layers.36': '5', 'model.layers.37': '6', 'model.layers.38': '6', 'model.layers.39': '6', 'model.norm': '6', 'model.rotary_emb': '6', 'lm_head': '6'}",balanced,cpu,Qwen/Qwen2.5-1.5B-Instruct,cuda:0,/home/chajiahao/data/hf_models/Qwen3-0.6B,cuda:0,binary,float32,False,False,0.0,0.0,0.0,64,64,12.78612629603013,5005425296,5005.425296,5001118072,5001.118072,199329,0.199329,5004771595,5004.771595,4983658445,4983.658445,77166,0.077166,76016,0.076016,5003960089,5003.960089,142184,0.142184,566867,0.566867,,,,,,,,
a53f9d0b-b3a0-4416-8d0a-937d33fbaf25,cloud_target_generate,1,2,False,4,64,18,http://127.0.0.1:8000,/home/chajiahao/data/hf_models/Qwen3-14B,cuda:0,"{'model.embed_tokens': '0', 'model.layers.0': '0', 'model.layers.1': '0', 'model.layers.2': '1', 'model.layers.3': '1', 'model.layers.4': '1', 'model.layers.5': '1', 'model.layers.6': '1', 'model.layers.7': '1', 'model.layers.8': '1', 'model.layers.9': '2', 'model.layers.10': '2', 'model.layers.11': '2', 'model.layers.12': '2', 'model.layers.13': '2', 'model.layers.14': '2', 'model.layers.15': '2', 'model.layers.16': '3', 'model.layers.17': '3', 'model.layers.18': '3', 'model.layers.19': '3', 'model.layers.20': '3', 'model.layers.21': '3', 'model.layers.22': '3', 'model.layers.23': '4', 'model.layers.24': '4', 'model.layers.25': '4', 'model.layers.26': '4', 'model.layers.27': '4', 'model.layers.28': '4', 'model.layers.29': '4', 'model.layers.30': '5', 'model.layers.31': '5', 'model.layers.32': '5', 'model.layers.33': '5', 'model.layers.34': '5', 'model.layers.35': '5', 'model.layers.36': '5', 'model.layers.37': '6', 'model.layers.38': '6', 'model.layers.39': '6', 'model.norm': '6', 'model.rotary_emb': '6', 'lm_head': '6'}",balanced,cpu,Qwen/Qwen2.5-1.5B-Instruct,cuda:0,/home/chajiahao/data/hf_models/Qwen3-0.6B,cuda:0,binary,float32,False,False,0.0,0.0,0.0,64,64,13.212294651489568,4843973109,4843.973109,4838609697,4838.609697,195771,0.195771,4843309516,4843.309516,4821580811,4821.580811,78135,0.078135,77420,0.07742,4842477695,4842.477695,67022,0.067022,572434,0.572434,,,,,,,,
b62aaa27-1a00-40e3-bb30-82b76fef5778,speculative_server_accept,1,0,True,4,64,18,http://127.0.0.1:8000,/home/chajiahao/data/hf_models/Qwen3-14B,cuda:0,"{'model.embed_tokens': '0', 'model.layers.0': '0', 'model.layers.1': '0', 'model.layers.2': '1', 'model.layers.3': '1', 'model.layers.4': '1', 'model.layers.5': '1', 'model.layers.6': '1', 'model.layers.7': '1', 'model.layers.8': '1', 'model.layers.9': '2', 'model.layers.10': '2', 'model.layers.11': '2', 'model.layers.12': '2', 'model.layers.13': '2', 'model.layers.14': '2', 'model.layers.15': '2', 'model.layers.16': '3', 'model.layers.17': '3', 'model.layers.18': '3', 'model.layers.19': '3', 'model.layers.20': '3', 'model.layers.21': '3', 'model.layers.22': '3', 'model.layers.23': '4', 'model.layers.24': '4', 'model.layers.25': '4', 'model.layers.26': '4', 'model.layers.27': '4', 'model.layers.28': '4', 'model.layers.29': '4', 'model.layers.30': '5', 'model.layers.31': '5', 'model.layers.32': '5', 'model.layers.33': '5', 'model.layers.34': '5', 'model.layers.35': '5', 'model.layers.36': '5', 'model.layers.37': '6', 'model.layers.38': '6', 'model.layers.39': '6', 'model.norm': '6', 'model.rotary_emb': '6', 'lm_head': '6'}",balanced,cpu,Qwen/Qwen2.5-1.5B-Instruct,cuda:0,/home/chajiahao/data/hf_models/Qwen3-0.6B,cuda:0,binary,float32,False,False,0.0,0.0,0.0,,64,15.119774656730687,4232867318,4232.867318,,,3233591,3.233591,1830726766,1830.726766,1771701819,1771.701819,764124,0.764124,775908,0.775908,1821849589,1821.849589,675087,0.675087,4453141,4.453141,48,58,0.8275862068965517,True,2353377476,2353.377476,1776032002,1776.032002
bd65aa50-eab2-40af-9f43-1f63ac7f434d,speculative_server_accept,1,0,False,4,64,18,http://127.0.0.1:8000,/home/chajiahao/data/hf_models/Qwen3-14B,cuda:0,"{'model.embed_tokens': '0', 'model.layers.0': '0', 'model.layers.1': '0', 'model.layers.2': '1', 'model.layers.3': '1', 'model.layers.4': '1', 'model.layers.5': '1', 'model.layers.6': '1', 'model.layers.7': '1', 'model.layers.8': '1', 'model.layers.9': '2', 'model.layers.10': '2', 'model.layers.11': '2', 'model.layers.12': '2', 'model.layers.13': '2', 'model.layers.14': '2', 'model.layers.15': '2', 'model.layers.16': '3', 'model.layers.17': '3', 'model.layers.18': '3', 'model.layers.19': '3', 'model.layers.20': '3', 'model.layers.21': '3', 'model.layers.22': '3', 'model.layers.23': '4', 'model.layers.24': '4', 'model.layers.25': '4', 'model.layers.26': '4', 'model.layers.27': '4', 'model.layers.28': '4', 'model.layers.29': '4', 'model.layers.30': '5', 'model.layers.31': '5', 'model.layers.32': '5', 'model.layers.33': '5', 'model.layers.34': '5', 'model.layers.35': '5', 'model.layers.36': '5', 'model.layers.37': '6', 'model.layers.38': '6', 'model.layers.39': '6', 'model.norm': '6', 'model.rotary_emb': '6', 'lm_head': '6'}",balanced,cpu,Qwen/Qwen2.5-1.5B-Instruct,cuda:0,/home/chajiahao/data/hf_models/Qwen3-0.6B,cuda:0,binary,float32,False,False,0.0,0.0,0.0,,64,15.232114562287297,4201649071,4201.649071,,,2977924,2.977924,1801459091,1801.459091,1745680101,1745.680101,761783,0.761783,711636,0.711636,1792966602,1792.966602,636164,0.636164,4817990,4.81799,48,58,0.8275862068965517,True,2373067103,2373.067103,1749781126,1749.781126
d11c330e-0934-465e-81ee-c536bcdd3f6a,speculative_server_accept,1,1,False,4,64,18,http://127.0.0.1:8000,/home/chajiahao/data/hf_models/Qwen3-14B,cuda:0,"{'model.embed_tokens': '0', 'model.layers.0': '0', 'model.layers.1': '0', 'model.layers.2': '1', 'model.layers.3': '1', 'model.layers.4': '1', 'model.layers.5': '1', 'model.layers.6': '1', 'model.layers.7': '1', 'model.layers.8': '1', 'model.layers.9': '2', 'model.layers.10': '2', 'model.layers.11': '2', 'model.layers.12': '2', 'model.layers.13': '2', 'model.layers.14': '2', 'model.layers.15': '2', 'model.layers.16': '3', 'model.layers.17': '3', 'model.layers.18': '3', 'model.layers.19': '3', 'model.layers.20': '3', 'model.layers.21': '3', 'model.layers.22': '3', 'model.layers.23': '4', 'model.layers.24': '4', 'model.layers.25': '4', 'model.layers.26': '4', 'model.layers.27': '4', 'model.layers.28': '4', 'model.layers.29': '4', 'model.layers.30': '5', 'model.layers.31': '5', 'model.layers.32': '5', 'model.layers.33': '5', 'model.layers.34': '5', 'model.layers.35': '5', 'model.layers.36': '5', 'model.layers.37': '6', 'model.layers.38': '6', 'model.layers.39': '6', 'model.norm': '6', 'model.rotary_emb': '6', 'lm_head': '6'}",balanced,cpu,Qwen/Qwen2.5-1.5B-Instruct,cuda:0,/home/chajiahao/data/hf_models/Qwen3-0.6B,cuda:0,binary,float32,False,False,0.0,0.0,0.0,,64,15.381458865223479,4160853698,4160.853698,,,3107051,3.107051,1851095049,1851.095049,1795544909,1795.544909,741029,0.741029,746949,0.746949,1842639348,1842.639348,648823,0.648823,4627863,4.627863,48,58,0.8275862068965517,True,2282206740,2282.20674,1799705912,1799.705912
f53a051b-02fe-4c13-95a0-9eb8ad35d292,speculative_server_accept,1,2,False,4,64,18,http://127.0.0.1:8000,/home/chajiahao/data/hf_models/Qwen3-14B,cuda:0,"{'model.embed_tokens': '0', 'model.layers.0': '0', 'model.layers.1': '0', 'model.layers.2': '1', 'model.layers.3': '1', 'model.layers.4': '1', 'model.layers.5': '1', 'model.layers.6': '1', 'model.layers.7': '1', 'model.layers.8': '1', 'model.layers.9': '2', 'model.layers.10': '2', 'model.layers.11': '2', 'model.layers.12': '2', 'model.layers.13': '2', 'model.layers.14': '2', 'model.layers.15': '2', 'model.layers.16': '3', 'model.layers.17': '3', 'model.layers.18': '3', 'model.layers.19': '3', 'model.layers.20': '3', 'model.layers.21': '3', 'model.layers.22': '3', 'model.layers.23': '4', 'model.layers.24': '4', 'model.layers.25': '4', 'model.layers.26': '4', 'model.layers.27': '4', 'model.layers.28': '4', 'model.layers.29': '4', 'model.layers.30': '5', 'model.layers.31': '5', 'model.layers.32': '5', 'model.layers.33': '5', 'model.layers.34': '5', 'model.layers.35': '5', 'model.layers.36': '5', 'model.layers.37': '6', 'model.layers.38': '6', 'model.layers.39': '6', 'model.norm': '6', 'model.rotary_emb': '6', 'lm_head': '6'}",balanced,cpu,Qwen/Qwen2.5-1.5B-Instruct,cuda:0,/home/chajiahao/data/hf_models/Qwen3-0.6B,cuda:0,binary,float32,False,False,0.0,0.0,0.0,,64,15.250974508139326,4196453149,4196.453149,,,3146980,3.14698,1848537637,1848.537637,1791656731,1791.656731,713750,0.71375,755236,0.755236,1840352481,1840.352481,684086,0.684086,4311867,4.311867,48,58,0.8275862068965517,True,2320370588,2320.370588,1796076474,1796.076474
3bfca2da-70b6-4b89-9a6d-7a7ddca60e31,cloud_target_generate,2,0,True,4,64,19,http://127.0.0.1:8000,/home/chajiahao/data/hf_models/Qwen3-14B,cuda:0,"{'model.embed_tokens': '0', 'model.layers.0': '0', 'model.layers.1': '0', 'model.layers.2': '1', 'model.layers.3': '1', 'model.layers.4': '1', 'model.layers.5': '1', 'model.layers.6': '1', 'model.layers.7': '1', 'model.layers.8': '1', 'model.layers.9': '2', 'model.layers.10': '2', 'model.layers.11': '2', 'model.layers.12': '2', 'model.layers.13': '2', 'model.layers.14': '2', 'model.layers.15': '2', 'model.layers.16': '3', 'model.layers.17': '3', 'model.layers.18': '3', 'model.layers.19': '3', 'model.layers.20': '3', 'model.layers.21': '3', 'model.layers.22': '3', 'model.layers.23': '4', 'model.layers.24': '4', 'model.layers.25': '4', 'model.layers.26': '4', 'model.layers.27': '4', 'model.layers.28': '4', 'model.layers.29': '4', 'model.layers.30': '5', 'model.layers.31': '5', 'model.layers.32': '5', 'model.layers.33': '5', 'model.layers.34': '5', 'model.layers.35': '5', 'model.layers.36': '5', 'model.layers.37': '6', 'model.layers.38': '6', 'model.layers.39': '6', 'model.norm': '6', 'model.rotary_emb': '6', 'lm_head': '6'}",balanced,cpu,Qwen/Qwen2.5-1.5B-Instruct,cuda:0,/home/chajiahao/data/hf_models/Qwen3-0.6B,cuda:0,binary,float32,False,False,0.0,0.0,0.0,64,64,13.251274770148274,4829724016,4829.724016,4825058777,4825.058777,233877,0.233877,4829036248,4829.036248,4809077167,4809.077167,89785,0.089785,80119,0.080119,4828111717,4828.111717,86215,0.086215,643451,0.643451,,,,,,,,
2ef8feb9-f481-4b3c-be5a-3d67803897d5,cloud_target_generate,2,0,False,4,64,19,http://127.0.0.1:8000,/home/chajiahao/data/hf_models/Qwen3-14B,cuda:0,"{'model.embed_tokens': '0', 'model.layers.0': '0', 'model.layers.1': '0', 'model.layers.2': '1', 'model.layers.3': '1', 'model.layers.4': '1', 'model.layers.5': '1', 'model.layers.6': '1', 'model.layers.7': '1', 'model.layers.8': '1', 'model.layers.9': '2', 'model.layers.10': '2', 'model.layers.11': '2', 'model.layers.12': '2', 'model.layers.13': '2', 'model.layers.14': '2', 'model.layers.15': '2', 'model.layers.16': '3', 'model.layers.17': '3', 'model.layers.18': '3', 'model.layers.19': '3', 'model.layers.20': '3', 'model.layers.21': '3', 'model.layers.22': '3', 'model.layers.23': '4', 'model.layers.24': '4', 'model.layers.25': '4', 'model.layers.26': '4', 'model.layers.27': '4', 'model.layers.28': '4', 'model.layers.29': '4', 'model.layers.30': '5', 'model.layers.31': '5', 'model.layers.32': '5', 'model.layers.33': '5', 'model.layers.34': '5', 'model.layers.35': '5', 'model.layers.36': '5', 'model.layers.37': '6', 'model.layers.38': '6', 'model.layers.39': '6', 'model.norm': '6', 'model.rotary_emb': '6', 'lm_head': '6'}",balanced,cpu,Qwen/Qwen2.5-1.5B-Instruct,cuda:0,/home/chajiahao/data/hf_models/Qwen3-0.6B,cuda:0,binary,float32,False,False,0.0,0.0,0.0,64,64,13.241382743972354,4833332080,4833.33208,4830075480,4830.07548,214978,0.214978,4832743179,4832.743179,4814308062,4814.308062,73836,0.073836,70039,0.070039,4831920826,4831.920826,57720,0.05772,565367,0.565367,,,,,,,,
9cfe162d-9be0-42cf-a05d-f0c17e7716dc,cloud_target_generate,2,1,False,4,64,19,http://127.0.0.1:8000,/home/chajiahao/data/hf_models/Qwen3-14B,cuda:0,"{'model.embed_tokens': '0', 'model.layers.0': '0', 'model.layers.1': '0', 'model.layers.2': '1', 'model.layers.3': '1', 'model.layers.4': '1', 'model.layers.5': '1', 'model.layers.6': '1', 'model.layers.7': '1', 'model.layers.8': '1', 'model.layers.9': '2', 'model.layers.10': '2', 'model.layers.11': '2', 'model.layers.12': '2', 'model.layers.13': '2', 'model.layers.14': '2', 'model.layers.15': '2', 'model.layers.16': '3', 'model.layers.17': '3', 'model.layers.18': '3', 'model.layers.19': '3', 'model.layers.20': '3', 'model.layers.21': '3', 'model.layers.22': '3', 'model.layers.23': '4', 'model.layers.24': '4', 'model.layers.25': '4', 'model.layers.26': '4', 'model.layers.27': '4', 'model.layers.28': '4', 'model.layers.29': '4', 'model.layers.30': '5', 'model.layers.31': '5', 'model.layers.32': '5', 'model.layers.33': '5', 'model.layers.34': '5', 'model.layers.35': '5', 'model.layers.36': '5', 'model.layers.37': '6', 'model.layers.38': '6', 'model.layers.39': '6', 'model.norm': '6', 'model.rotary_emb': '6', 'lm_head': '6'}",balanced,cpu,Qwen/Qwen2.5-1.5B-Instruct,cuda:0,/home/chajiahao/data/hf_models/Qwen3-0.6B,cuda:0,binary,float32,False,False,0.0,0.0,0.0,64,64,13.349046540512994,4794349904,4794.349904,4790937382,4790.937382,187960,0.18796,4793756453,4793.756453,4774648913,4774.648913,65682,0.065682,72674,0.072674,4792993092,4792.993092,88464,0.088464,530998,0.530998,,,,,,,,
7bd92c9a-b518-44cf-b75e-1ce53a220975,cloud_target_generate,2,2,False,4,64,19,http://127.0.0.1:8000,/home/chajiahao/data/hf_models/Qwen3-14B,cuda:0,"{'model.embed_tokens': '0', 'model.layers.0': '0', 'model.layers.1': '0', 'model.layers.2': '1', 'model.layers.3': '1', 'model.layers.4': '1', 'model.layers.5': '1', 'model.layers.6': '1', 'model.layers.7': '1', 'model.layers.8': '1', 'model.layers.9': '2', 'model.layers.10': '2', 'model.layers.11': '2', 'model.layers.12': '2', 'model.layers.13': '2', 'model.layers.14': '2', 'model.layers.15': '2', 'model.layers.16': '3', 'model.layers.17': '3', 'model.layers.18': '3', 'model.layers.19': '3', 'model.layers.20': '3', 'model.layers.21': '3', 'model.layers.22': '3', 'model.layers.23': '4', 'model.layers.24': '4', 'model.layers.25': '4', 'model.layers.26': '4', 'model.layers.27': '4', 'model.layers.28': '4', 'model.layers.29': '4', 'model.layers.30': '5', 'model.layers.31': '5', 'model.layers.32': '5', 'model.layers.33': '5', 'model.layers.34': '5', 'model.layers.35': '5', 'model.layers.36': '5', 'model.layers.37': '6', 'model.layers.38': '6', 'model.layers.39': '6', 'model.norm': '6', 'model.rotary_emb': '6', 'lm_head': '6'}",balanced,cpu,Qwen/Qwen2.5-1.5B-Instruct,cuda:0,/home/chajiahao/data/hf_models/Qwen3-0.6B,cuda:0,binary,float32,False,False,0.0,0.0,0.0,64,64,12.91196300381078,4956643694,4956.643694,4951417342,4951.417342,197657,0.197657,4955986805,4955.986805,4934669801,4934.669801,70153,0.070153,81750,0.08175,4955191838,4955.191838,83567,0.083567,550872,0.550872,,,,,,,,
3e2218de-b3ab-4cd6-8637-b3cab9bb9e89,speculative_server_accept,2,0,True,4,64,19,http://127.0.0.1:8000,/home/chajiahao/data/hf_models/Qwen3-14B,cuda:0,"{'model.embed_tokens': '0', 'model.layers.0': '0', 'model.layers.1': '0', 'model.layers.2': '1', 'model.layers.3': '1', 'model.layers.4': '1', 'model.layers.5': '1', 'model.layers.6': '1', 'model.layers.7': '1', 'model.layers.8': '1', 'model.layers.9': '2', 'model.layers.10': '2', 'model.layers.11': '2', 'model.layers.12': '2', 'model.layers.13': '2', 'model.layers.14': '2', 'model.layers.15': '2', 'model.layers.16': '3', 'model.layers.17': '3', 'model.layers.18': '3', 'model.layers.19': '3', 'model.layers.20': '3', 'model.layers.21': '3', 'model.layers.22': '3', 'model.layers.23': '4', 'model.layers.24': '4', 'model.layers.25': '4', 'model.layers.26': '4', 'model.layers.27': '4', 'model.layers.28': '4', 'model.layers.29': '4', 'model.layers.30': '5', 'model.layers.31': '5', 'model.layers.32': '5', 'model.layers.33': '5', 'model.layers.34': '5', 'model.layers.35': '5', 'model.layers.36': '5', 'model.layers.37': '6', 'model.layers.38': '6', 'model.layers.39': '6', 'model.norm': '6', 'model.rotary_emb': '6', 'lm_head': '6'}",balanced,cpu,Qwen/Qwen2.5-1.5B-Instruct,cuda:0,/home/chajiahao/data/hf_models/Qwen3-0.6B,cuda:0,binary,float32,False,False,0.0,0.0,0.0,,64,11.555529148764048,5538474195,5538.474195,,,2442959,2.442959,2429088380,2429.08838,2365215765,2365.215765,999576,0.999576,571613,0.571613,2420007306,2420.007306,846409,0.846409,6095349,6.095349,43,77,0.5584415584415584,True,3059095296,3059.095296,2370276474,2370.276474
e84e731d-c64e-419e-be87-e25ed13e7f73,speculative_server_accept,2,0,False,4,64,19,http://127.0.0.1:8000,/home/chajiahao/data/hf_models/Qwen3-14B,cuda:0,"{'model.embed_tokens': '0', 'model.layers.0': '0', 'model.layers.1': '0', 'model.layers.2': '1', 'model.layers.3': '1', 'model.layers.4': '1', 'model.layers.5': '1', 'model.layers.6': '1', 'model.layers.7': '1', 'model.layers.8': '1', 'model.layers.9': '2', 'model.layers.10': '2', 'model.layers.11': '2', 'model.layers.12': '2', 'model.layers.13': '2', 'model.layers.14': '2', 'model.layers.15': '2', 'model.layers.16': '3', 'model.layers.17': '3', 'model.layers.18': '3', 'model.layers.19': '3', 'model.layers.20': '3', 'model.layers.21': '3', 'model.layers.22': '3', 'model.layers.23': '4', 'model.layers.24': '4', 'model.layers.25': '4', 'model.layers.26': '4', 'model.layers.27': '4', 'model.layers.28': '4', 'model.layers.29': '4', 'model.layers.30': '5', 'model.layers.31': '5', 'model.layers.32': '5', 'model.layers.33': '5', 'model.layers.34': '5', 'model.layers.35': '5', 'model.layers.36': '5', 'model.layers.37': '6', 'model.layers.38': '6', 'model.layers.39': '6', 'model.norm': '6', 'model.rotary_emb': '6', 'lm_head': '6'}",balanced,cpu,Qwen/Qwen2.5-1.5B-Instruct,cuda:0,/home/chajiahao/data/hf_models/Qwen3-0.6B,cuda:0,binary,float32,False,False,0.0,0.0,0.0,,64,12.495310346514104,5121921603,5121.921603,,,2389958,2.389958,2357889229,2357.889229,2298673760,2298.67376,890060,0.89006,547239,0.547239,2349516751,2349.516751,724442,0.724442,5428403,5.428403,43,77,0.5584415584415584,True,2739335118,2739.335118,2303171139,2303.171139
6eec4d57-8344-4e47-83c7-3a6c00d087b7,speculative_server_accept,2,1,False,4,64,19,http://127.0.0.1:8000,/home/chajiahao/data/hf_models/Qwen3-14B,cuda:0,"{'model.embed_tokens': '0', 'model.layers.0': '0', 'model.layers.1': '0', 'model.layers.2': '1', 'model.layers.3': '1', 'model.layers.4': '1', 'model.layers.5': '1', 'model.layers.6': '1', 'model.layers.7': '1', 'model.layers.8': '1', 'model.layers.9': '2', 'model.layers.10': '2', 'model.layers.11': '2', 'model.layers.12': '2', 'model.layers.13': '2', 'model.layers.14': '2', 'model.layers.15': '2', 'model.layers.16': '3', 'model.layers.17': '3', 'model.layers.18': '3', 'model.layers.19': '3', 'model.layers.20': '3', 'model.layers.21': '3', 'model.layers.22': '3', 'model.layers.23': '4', 'model.layers.24': '4', 'model.layers.25': '4', 'model.layers.26': '4', 'model.layers.27': '4', 'model.layers.28': '4', 'model.layers.29': '4', 'model.layers.30': '5', 'model.layers.31': '5', 'model.layers.32': '5', 'model.layers.33': '5', 'model.layers.34': '5', 'model.layers.35': '5', 'model.layers.36': '5', 'model.layers.37': '6', 'model.layers.38': '6', 'model.layers.39': '6', 'model.norm': '6', 'model.rotary_emb': '6', 'lm_head': '6'}",balanced,cpu,Qwen/Qwen2.5-1.5B-Instruct,cuda:0,/home/chajiahao/data/hf_models/Qwen3-0.6B,cuda:0,binary,float32,False,False,0.0,0.0,0.0,,64,13.617106708005425,4699970513,4699.970513,,,2266600,2.2666,2297517796,2297.517796,2237216576,2237.216576,830730,0.83073,515889,0.515889,2289675632,2289.675632,763623,0.763623,5088430,5.08843,43,77,0.5584415584415584,True,2378243171,2378.243171,2241665939,2241.665939
1d52134f-66e4-42c3-8825-c3877c981b91,speculative_server_accept,2,2,False,4,64,19,http://127.0.0.1:8000,/home/chajiahao/data/hf_models/Qwen3-14B,cuda:0,"{'model.embed_tokens': '0', 'model.layers.0': '0', 'model.layers.1': '0', 'model.layers.2': '1', 'model.layers.3': '1', 'model.layers.4': '1', 'model.layers.5': '1', 'model.layers.6': '1', 'model.layers.7': '1', 'model.layers.8': '1', 'model.layers.9': '2', 'model.layers.10': '2', 'model.layers.11': '2', 'model.layers.12': '2', 'model.layers.13': '2', 'model.layers.14': '2', 'model.layers.15': '2', 'model.layers.16': '3', 'model.layers.17': '3', 'model.layers.18': '3', 'model.layers.19': '3', 'model.layers.20': '3', 'model.layers.21': '3', 'model.layers.22': '3', 'model.layers.23': '4', 'model.layers.24': '4', 'model.layers.25': '4', 'model.layers.26': '4', 'model.layers.27': '4', 'model.layers.28': '4', 'model.layers.29': '4', 'model.layers.30': '5', 'model.layers.31': '5', 'model.layers.32': '5', 'model.layers.33': '5', 'model.layers.34': '5', 'model.layers.35': '5', 'model.layers.36': '5', 'model.layers.37': '6', 'model.layers.38': '6', 'model.layers.39': '6', 'model.norm': '6', 'model.rotary_emb': '6', 'lm_head': '6'}",balanced,cpu,Qwen/Qwen2.5-1.5B-Instruct,cuda:0,/home/chajiahao/data/hf_models/Qwen3-0.6B,cuda:0,binary,float32,False,False,0.0,0.0,0.0,,64,13.409773869112163,4772638273,4772.638273,,,2456346,2.456346,2423355603,2423.355603,2365911935,2365.911935,756275,0.756275,579544,0.579544,2415239891,2415.239891,799148,0.799148,5136543,5.136543,43,77,0.5584415584415584,True,2324688638,2324.688638,2370827523,2370.827523
